mean_loss,epsilon
0.660248642737,0.9999397
0.301961682027,0.9998632
0.31162711411,0.9997471
0.307018762617,0.9996535
0.182755516211,0.9995473
0.266448473259,0.9994294
0.39230114187,0.9993034
0.352504886637,0.9992332
0.267901469599,0.9991162
0.22710853058,0.9990352
0.362992812234,0.9989668
0.339550780766,0.9988696
0.330540518891,0.998812
0.306636472047,0.998749
0.276161734749,0.998614
0.26807959094,0.9985564
0.237427388785,0.9984943
0.255700292759,0.9984196
0.361469735822,0.9983548
0.358219927032,0.9982666
0.26517132502,0.9982117
0.201794239087,0.9981262
0.314789960616,0.9980704
0.243416865286,0.9979903
0.307674506627,0.9979381
0.261958283619,0.9977869
0.184910598534,0.9976762
0.210685484486,0.997597
0.278264018828,0.9974665
0.301814212552,0.9971731
0.210336989567,0.9970759
0.312126904575,0.9969634
0.278704064634,0.9968149
0.323771609105,0.9967366
0.232195315504,0.9966718
0.253702699397,0.9965944
0.274633036045,0.9963784
0.375275041063,0.9962929
0.24489305821,0.9962209
0.27566282179,0.9960832
0.328833510218,0.9959959
0.260990484463,0.9959005
0.307475048835,0.9958249
0.258579024821,0.9957313
0.260459827776,0.9956647
0.25728957831,0.9952858
0.27158649004,0.9950779
0.260267031271,0.9949771
0.252982265592,0.9949177
0.407104632835,0.9948304
0.288244901721,0.9947557
0.255170147963,0.994645
0.261247628075,0.9945865
0.308486306035,0.9944965
0.382318137914,0.9944218
0.3288230803,0.9943624
0.317142466187,0.9942508
0.406521043702,0.9941212
0.261297681225,0.9940267
0.206788301403,0.9937378
0.233780553719,0.9936487
0.21640710572,0.993547
0.295971817632,0.9934741
0.25086148893,0.9933553
0.339586688278,0.9932635
0.324768932535,0.9930106
0.3304386866,0.9928981
0.238181332294,0.9927118
0.237493024867,0.9925786
0.350356654124,0.9924211
0.289714497906,0.9921898
0.299053153701,0.992098
0.23363913992,0.9920305
0.16857989002,0.9919261
0.301001467819,0.9918064
0.248726436403,0.9916984
0.254536076877,0.9916264
0.235059943201,0.9915265
0.218760137371,0.9914527
0.364704050398,0.9913897
0.277834066049,0.9913312
0.308732150415,0.9911836
0.196361042848,0.9911233
0.32376755584,0.9907633
0.25667745593,0.9906445
0.229588356351,0.990514
0.292863146298,0.9904123
0.285945731519,0.9902773
0.251888897331,0.9902062
0.232122083359,0.9900595
0.271684997788,0.9899515
0.270532585676,0.9898354
0.235299853842,0.9897616
0.202630316114,0.9896302
0.282203535182,0.9891316
0.278265095863,0.9889822
0.266235830581,0.9889237
0.334458069522,0.9888553
0.305276422162,0.9887806
0.18473205636,0.9886879
0.2078043579,0.9884206
0.239436108379,0.9880786
0.250206405829,0.9880138
0.281887400968,0.987904
0.310045126101,0.9878509
0.26814773066,0.9877258
0.354868801922,0.987634
0.21959869088,0.9872911
0.236053715455,0.9872065
0.339372790155,0.9871291
0.33480686579,0.9870616
0.284973099558,0.9865522
0.243395515722,0.9864316
0.339341662302,0.9862876
0.258405717089,0.986194
0.326001310658,0.9859888
0.207340556381,0.9857638
0.264389295557,0.9855667
0.369875102723,0.9853984
0.273091681835,0.9853282
0.236562707958,0.9852364
0.273429053431,0.9851077
0.182581488805,0.9850276
0.308464480574,0.9849457
0.31873708853,0.984809800001
0.205470505593,0.984745900001
0.39784018063,0.984646000001
0.238735284751,0.984484000001
0.277292494723,0.984384100001
0.241685170778,0.984269800001
0.398691440613,0.984196000001
0.371068108106,0.984084400001
0.188116473794,0.983990800001
0.208487617642,0.983844100001
0.258601308686,0.983773000001
0.34722482824,0.983649700001
0.433068536532,0.983593000001
