mean_loss,epsilon
0.867432465463,0.9998569
0.515502633344,0.9997759
0.397818499594,0.9994879
0.370396012504,0.9994042
0.482455609004,0.9992728
0.37771651712,0.9990361
0.421408861804,0.9989794
0.448799299683,0.9986851
0.312095386764,0.998614
0.404102364831,0.9985501
0.395410319103,0.9984601
0.394522284025,0.9983566
0.267533159411,0.9982054
0.301106225671,0.9980983
0.313518587711,0.9980299
0.394728223094,0.9979615
0.26359225444,0.9979048
0.333012273827,0.9978148
0.285398060513,0.9976852
0.304508663901,0.9976186
0.377723358967,0.9975133
0.390212748047,0.9974053
0.366811129461,0.9972802
0.320869817079,0.9971479
0.323443829463,0.9970282
0.323606225499,0.9969517
0.395260447931,0.9968824
0.36655131114,0.9967168
0.357739429251,0.9966322
0.319586479028,0.996562
0.298773493348,0.9964477
0.360879094853,0.9962749
0.200047934758,0.9962119
0.324754833243,0.9961516
0.427258187548,0.996022
0.389372115792,0.9958087
0.20386330361,0.9957286
0.333671514659,0.9955963
0.415939445779,0.9955405
0.385586993051,0.9954865
0.415821624661,0.9954199
0.45871334674,0.9953146
0.303496385747,0.995248
0.429097899585,0.9951643
0.417835913084,0.9950536
0.316437480554,0.9949807
0.222813087326,0.9949141
0.311877394591,0.994834
0.334912052006,0.9947044
0.318873855095,0.9945478
0.374556101629,0.9944137
0.279872671756,0.9943489
0.462515204681,0.9942931
0.348789958666,0.9942166
0.389178645692,0.993934
0.243704887655,0.993853
0.184958890385,0.993799
0.296257963841,0.9937117
0.375256605007,0.9936136
0.375487163126,0.9935479
0.368653992076,0.9934453
0.359400373889,0.9933499
0.321330582369,0.9932734
0.398687076166,0.9932086
0.326018059105,0.9931474
0.43089322343,0.9930736
0.295765471671,0.9929656
0.278188272067,0.9928288
0.342038045639,0.99271
0.315513369603,0.9925975
0.248735024433,0.9925183
0.337297779235,0.9924031
0.34249545525,0.9922861
0.374747212642,0.9922132
0.379067879947,0.9920593
0.405380432034,0.9919378
0.387886487789,0.9917803
0.337756906625,0.9917065
0.381748138064,0.991477
0.338145922246,0.991369
0.374748958331,0.9910081
0.376029767287,0.9909235
0.438941249835,0.9908263
0.382544568932,0.9907156
0.302355888574,0.9905896
0.371320019104,0.9904942
0.409076143038,0.9904285
0.278640036693,0.9902791
0.453333670575,0.9902053
0.509700135194,0.9901405
0.287882196293,0.9896878
0.359286907737,0.9895636
0.38669444206,0.989434
0.374314074793,0.9893251
0.340405127042,0.9892216
0.308647229101,0.9891469
0.31522893774,0.9890812
0.249666893362,0.9890101
0.468994527384,0.9888877
0.462011149355,0.9888013
0.376976668858,0.9887203
0.350560427826,0.9886303
0.395540299979,0.9883522
0.353531022602,0.9882676
0.356726835592,0.988165
0.326174950561,0.9880561
0.268797407847,0.9879427
0.361578457614,0.987805
0.353894195685,0.9877051
0.208483437967,0.9876358
0.328914509403,0.9875125
0.239968789688,0.9873865
0.346281316202,0.9873244
0.373742522409,0.9871858
0.327860592777,0.9869563
0.414109332309,0.9868942
0.328289420761,0.9868231
0.353953694747,0.9867124
0.310609947301,0.9866458
0.385415209186,0.9865702
0.328143480289,0.9863902
0.265100405628,0.9862903
0.34197388327,0.9862111
0.390507724965,0.9860203
0.377221109838,0.9859186
0.367935624924,0.9858358
0.270019555525,0.985717
0.270534657078,0.9856405
0.334462836936,0.9855217
0.421845807632,0.9854479
0.327324952395,0.9853714
0.392793043084,0.985231
0.384592110534,0.985105
0.345486574115,0.9850447
0.40460829741,0.9849124
0.282629901066,0.984777400001
0.274501993616,0.984664900001
0.431064968433,0.984517300001
0.185600143548,0.984460600001
0.260008166032,0.984393100001
0.39563592934,0.984320200001
0.314936089268,0.984258100001
0.418307745085,0.984188800001
0.270793329044,0.984044800001
0.341914301127,0.983965600001
0.320382621772,0.983898100001
0.208789494978,0.983839600001
0.363036182999,0.983740600001
0.338010267618,0.983579500001
0.353237443711,0.983511100001
0.293463956533,0.983375200001
0.347300000373,0.983235700001
0.258840490725,0.983163700001
0.36823321861,0.983004400001
0.377138142432,0.982901800001
0.402285717941,0.982792900001
0.285517588362,0.982644400001
0.337965765568,0.982347400001
