mean_loss,epsilon
0.546908085487,0.9999109
0.318231872345,0.99982
0.27766185992,0.999712
0.273646164362,0.9996319
0.324881720096,0.9995608
0.334530327532,0.9992881
0.208091939964,0.9992071
0.41892916808,0.9991513
0.301985882575,0.9990631
0.325893134941,0.9989857
0.309745098943,0.9988678
0.349885809412,0.9987508
0.304708551275,0.998623
0.291802070973,0.9985555
0.268119227566,0.9984034
0.354970837904,0.9982972
0.260611123742,0.9982027
0.324668717463,0.9980749
0.355599775554,0.9979804
0.365554555884,0.9979237
0.251498251889,0.9978517
0.199705221466,0.9977797
0.267576088955,0.9976996
0.263431875442,0.9975628
0.368112543813,0.9974692
0.315858589386,0.9972919
0.368497021026,0.9972181
0.310787917172,0.9971074
0.244850254755,0.9969778
0.21454883515,0.9968599
0.373230917425,0.9967708
0.170741769636,0.9967105
0.368786359098,0.9966475
0.235568515297,0.9964423
0.18591021149,0.9963811
0.211368628553,0.9962542
0.119024548879,0.9961858
0.258959080924,0.9960787
0.271168557822,0.9960202
0.243665152978,0.9959455
0.435468551437,0.9958555
0.226702904491,0.9957853
0.300053046973,0.9956539
0.28130098556,0.995563
0.365136382905,0.9954226
0.225059634889,0.9952705
0.286555405288,0.995086
0.33441467175,0.9950131
0.212332340947,0.9949447
0.264962229911,0.9948799
0.184478983158,0.9946747
0.247997796352,0.9944821
0.239386550674,0.9943912
0.329378291685,0.9942508
0.291405640186,0.9940294
0.307339730618,0.9939682
0.332827520544,0.9938872
0.214606331437,0.9938251
0.193668461718,0.993754
0.206658792155,0.9936514
0.205654597101,0.993592
0.287995307402,0.9933166
0.264276342788,0.9928945
0.265593753136,0.9928099
0.282268156295,0.9926623
0.275860443597,0.9925921
0.310758933622,0.9924751
0.44091983583,0.9924058
0.18638505202,0.9923212
0.25293322517,0.9921142
0.290069806016,0.9920053
0.270480982762,0.9917461
0.314871781394,0.9915994
0.261007381532,0.9914644
0.149681765236,0.9914041
0.264637770079,0.9913393
0.377036446928,0.9912691
0.284309678286,0.9911737
0.306887345018,0.9908677
0.449139321275,0.9908002
0.300493521299,0.9907219
0.315214562769,0.9906598
0.356501395794,0.9905482
0.220895740069,0.9904537
0.377793416554,0.9903727
0.242247271102,0.9903169
0.236254793329,0.9902512
0.211596502362,0.9901873
0.319135760096,0.9901315
0.254522109017,0.9899182
0.302826550137,0.989803
0.250421581949,0.9895222
0.210435811893,0.9894394
0.147064230633,0.9893647
0.177686302382,0.9893044
0.322441371586,0.9892432
0.260892027195,0.9891631
0.279551719654,0.9888994
0.285708181925,0.9887923
0.240579067042,0.9886204
0.267561994718,0.9884872
0.3076354334,0.9884197
0.243118787348,0.9883054
0.234670746095,0.9881281
0.197340522444,0.9880588
0.254224851503,0.9879562
0.28301891114,0.987751
0.274214450347,0.9876376
0.240907108825,0.9875683
0.269226079347,0.9873946
0.204026392508,0.9872839
0.358247336144,0.987211
0.250501065887,0.9871372
0.2394731988,0.9870679
0.265739516042,0.9869212
0.21278728628,0.9868438
0.305099171079,0.9867817
0.372976363648,0.9866872
0.259114369559,0.9866278
0.2126805722,0.9864991
0.304352294014,0.9864154
0.406919166371,0.9863074
0.293801999482,0.9860473
0.270412909749,0.9859852
0.170614248036,0.9858637
0.221129233727,0.985717
0.218321961179,0.9856234
0.237762408886,0.9855505
0.284405901843,0.9854722
0.285080759349,0.9853894
0.208127303219,0.9852391
0.15074069398,0.9850024
0.282203054964,0.9848485
0.368648146463,0.984739600001
0.222087415423,0.984666700001
0.239123870643,0.984591100001
0.31541167467,0.984485800001
0.361899762822,0.984403900001
0.208966387975,0.984339100001
0.282460960322,0.984282400001
0.308111432701,0.984214900001
0.274710729146,0.984115000001
0.263705705927,0.984003400001
0.357895489043,0.983885500001
0.184418212909,0.983759500001
0.268296449061,0.983664100001
0.202016438364,0.983538100001
0.27665304797,0.983362600001
0.261844771229,0.983264500001
0.251505202807,0.983103400001
0.138258442571,0.983018800001
0.242303657929,0.982914400001
0.213819915378,0.982802800001
0.331989432425,0.982722700001
0.342627297012,0.982567000001
0.143206874196,0.982501300001
0.218117511113,0.982373500001
0.26402368513,0.982313200001
0.23869489365,0.982227700001
0.240013992141,0.981901000001
0.284747080288,0.981531100001
0.317341079185,0.981400600001
0.206964346054,0.981319600001
0.143997061673,0.981230500001
0.268847817802,0.981149500001
0.237500488531,0.981075700001
0.403216059876,0.981003700001
0.240661076322,0.980844400001
0.204773143475,0.980761600001
0.388787256337,0.980685100001
0.205985534602,0.980603200001
0.294003028946,0.980334100001
0.325368577992,0.980244100001
0.343891396146,0.980137900001
0.315648609868,0.980052400001
0.235606486535,0.979986700001
0.259577195914,0.979885900001
0.311835366089,0.979773400001
0.162148578255,0.979675300001
0.191862548056,0.979565500001
0.331932531764,0.979494400001
0.273073587747,0.979355800001
0.238531520536,0.979070500001
0.169469562172,0.978997600001
0.221071286815,0.978866200001
0.235843901988,0.978787900001
0.212562418524,0.978729400001
0.226124745563,0.978595300001
0.427533926526,0.978490900001
0.264220432297,0.978429700001
0.286227288142,0.978301900001
0.348551585192,0.978226300001
0.298423000644,0.978157000001
0.267230355248,0.978057100001
0.238427966029,0.977913100001
0.251272126878,0.977845600001
0.256547851792,0.977716000001
0.400663973908,0.977655700001
0.226784608479,0.977434300001
0.158140813214,0.977368600001
0.353072548717,0.977304700001
0.216002223694,0.977242600001
0.347401817284,0.977184100001
0.265537917378,0.976886200001
0.253386864554,0.976612600001
0.292198716353,0.976294000001
0.25226890311,0.976220200001
0.233593834697,0.976146400001
0.239823130733,0.976081600001
0.196521771411,0.976010500001
0.315044685927,0.975946600001
0.30563705377,0.975837700001
0.404724094127,0.975700900001
0.145469867905,0.975622600001
0.367651588108,0.975560500001
0.310064314392,0.975463300001
0.171728266429,0.975387700001
0.242413528967,0.975304900001
0.287858769648,0.975206800001
0.21128779169,0.975065500001
0.212190146812,0.974974600001
0.379159783863,0.974858500001
0.330552696838,0.974738800001
0.283678367618,0.974646100001
0.390845383271,0.974584900001
0.204926763542,0.974519200001
0.296533602746,0.974263600001
0.306396465046,0.973980100001
0.324877293776,0.973893700001
0.238629297859,0.973837000001
0.321524089154,0.973767700001
0.320188972052,0.973616500001
0.178332289154,0.973497700001
0.214864421188,0.973306000001
0.259490713936,0.973222300001
0.376846965539,0.973147600001
0.337350066827,0.973073800001
0.313072158669,0.972987400001
0.22993396083,0.972901900001
0.238401962206,0.972831700001
0.30355381237,0.972752500001
0.334808564677,0.972604000001
0.274318815888,0.972488800001
0.280455300741,0.972384400001
0.332183843885,0.972307000001
0.231273801579,0.972233200001
0.267901342386,0.972120700001
0.230352354286,0.972043300001
0.186017666599,0.971984800001
0.220867630674,0.971882200001
0.329148004537,0.971749900001
0.21879027063,0.971657200001
0.18990037504,0.971564500001
0.192097006008,0.971507800001
0.280850864742,0.971436700001
0.110600912348,0.971340400001
0.281613392386,0.971249500001
0.146926926939,0.971127100001
0.34852535239,0.971023600001
0.277232331426,0.970945300001
0.262692365028,0.970818400001
0.311532612992,0.970692400001
0.239522842125,0.970623100001
0.264858452057,0.970559200001
0.306062498927,0.970240600001
0.252596574314,0.970145200001
0.180178304028,0.970043500001
0.36174779365,0.969946300001
0.265598344542,0.969699700001
0.245840606008,0.969637600001
0.354920726124,0.969576400001
