mean_loss,epsilon
0.837320312917,0.9998902
0.655278438804,0.9998677
0.568149575344,0.999721
0.626054938106,0.9996544
0.752431210313,0.9995887
0.568381283559,0.999568
0.736992376421,0.9994123
0.650804691595,0.9992899
0.530911932833,0.9991855
0.788607695221,0.9991657
0.504037920652,0.9990631
0.668588558341,0.9989668
0.642448108426,0.9988174
0.625173338558,0.9987409
0.611185346062,0.9986221
0.498165091872,0.9985078
0.577650699997,0.998407
0.633262469775,0.9983584
0.565346319883,0.9981991
0.632608928022,0.9981325
0.435345915197,0.9980164
0.487561385205,0.9979363
0.603563941285,0.997849
0.607614087246,0.9977365
0.55287288323,0.9976699
0.646257273338,0.9976492
0.643466567331,0.9975601
0.611836524709,0.9974278
0.484214281888,0.9972658
0.589444060329,0.9972451
0.476774270845,0.9971812
0.624712218099,0.9970993
0.563376813582,0.9970336
0.604959979729,0.9969643
0.674350813907,0.9968509
0.549949748417,0.9967852
0.451317072604,0.9966772
0.564779711564,0.9966574
0.694719656982,0.9965494
0.689952451056,0.996481
0.589243870478,0.9964126
0.420285271127,0.9963523
0.588068729414,0.9962893
0.464730218081,0.9962227
0.508658314155,0.9961552
0.47670261145,0.9961192
0.607074853421,0.9960517
0.671845196595,0.995986
0.585029960744,0.9958258
0.547349687529,0.9957835
0.416471197951,0.995716
0.68905285583,0.9956458
0.526155195233,0.9955774
0.411161797226,0.9955225
0.481140590362,0.9953911
0.595118582883,0.9952804
0.446208477548,0.9951679
0.618318653245,0.9950482
0.44348327989,0.9949465
0.550193488433,0.9947845
0.605064031698,0.9946414
0.53736174998,0.994591
0.361936934233,0.9945289
0.567135556495,0.9944056
0.496650031404,0.9942445
0.622621402992,0.9942247
0.583915478581,0.9941158
0.540544686761,0.9940087
0.645542008877,0.9939421
0.637185050021,0.9939223
0.652522392259,0.9938521
0.474584921367,0.9937846
0.542243879783,0.9937153
0.418127962212,0.9936541
0.598979566719,0.9935902
0.572860581747,0.9935083
0.499675617341,0.9934093
0.609211989431,0.9933895
0.485735821896,0.9933274
0.49061546729,0.993259
0.563794741711,0.9931348
0.595923094954,0.9930574
0.567555050948,0.9929953
0.485246132081,0.9928828
0.551770009586,0.9928162
0.639422481923,0.9927964
0.625812070539,0.9927325
0.656037995643,0.992665
0.473504131376,0.9925651
0.628885213268,0.9925453
0.57312084834,0.9924535
0.617872836079,0.9923878
0.586168618433,0.9923077
0.50074952695,0.9922402
0.538206770305,0.9921799
0.56073219637,0.9920746
0.470856497112,0.9919126
0.579684868944,0.9917938
0.485515332044,0.9916912
0.617177679561,0.9916102
0.472599385663,0.9915409
0.51304339886,0.9914428
0.547646493982,0.9913564
0.562707172516,0.9912907
0.391752789265,0.9911827
0.643699152155,0.9911629
0.476685922886,0.9910918
0.481973756735,0.9909685
0.425877903659,0.9909019
0.714825850457,0.9908785
0.481818552967,0.9908155
0.420132824504,0.9907471
0.552277863772,0.9906355
0.512896597447,0.9905428
0.544430627971,0.9904312
0.401102454887,0.9903655
0.483924886603,0.9902134
0.560833231305,0.9901927
0.694209063405,0.990127
0.482495610479,0.9900235
0.579647546287,0.9899578
0.623756152316,0.9899371
0.665180183971,0.9898669
0.525325004745,0.9897724
0.557494419348,0.9896365
0.572783203688,0.9895636
